starting_times,source_nodes,target_nodes,ending_times,durations
780,52,65,800,20
780,55,68,800,20
780,26,37,800,20
780,39,47,800,20
780,88,72,800,20
780,138,103,800,20
780,22,3,800,20
780,106,120,800,20
780,79,78,800,20
780,77,76,800,20
780,20,7,800,20
800,215,210,820,20
800,215,223,820,20
800,209,227,820,20
800,213,225,820,20
800,206,226,820,20
800,186,189,820,20
800,225,223,820,20
800,195,193,820,20
800,142,154,820,20
800,150,146,820,20
800,146,157,820,20
800,160,155,820,20
800,134,122,820,20
800,52,55,820,20
800,161,145,820,20
800,26,37,820,20
800,39,232,820,20
800,39,47,820,20
800,88,72,820,20
800,88,92,820,20
800,79,78,820,20
800,108,120,820,20
820,215,210,840,20
820,215,223,840,20
820,207,220,840,20
820,206,226,840,20
820,225,223,840,20
820,148,158,840,20
820,195,193,840,20
820,142,144,840,20
820,142,158,840,20
820,142,151,840,20
820,142,155,840,20
820,158,155,840,20
820,158,152,840,20
820,151,156,840,20
820,151,145,840,20
820,155,157,840,20
820,155,156,840,20
820,123,105,840,20
820,52,55,840,20
820,52,58,840,20
820,54,48,840,20
820,56,49,840,20
820,161,145,840,20
820,69,66,840,20
820,69,234,840,20
820,58,57,840,20
820,26,37,840,20
820,42,39,840,20
820,41,47,840,20
820,39,232,840,20
820,88,72,840,20
820,79,78,840,20
820,2,18,840,20
840,210,221,860,20
840,212,222,860,20
840,207,220,860,20
840,213,225,860,20
840,208,223,860,20
840,206,226,860,20
840,143,145,860,20
840,142,144,860,20
840,142,161,860,20
840,229,166,860,20
840,149,157,860,20
840,160,228,860,20
840,123,129,860,20
840,125,134,860,20
840,219,217,860,20
840,52,55,860,20
840,54,58,860,20
840,54,48,860,20
840,69,57,860,20
840,42,39,860,20
840,39,232,860,20
840,88,72,860,20
840,152,145,860,20
840,22,3,860,20
840,79,78,860,20
840,11,6,860,20
840,177,165,860,20
840,162,165,860,20
860,205,207,880,20
860,210,221,880,20
860,211,212,880,20
860,207,220,880,20
860,213,225,880,20
860,208,223,880,20
860,196,194,880,20
860,142,151,880,20
860,142,161,880,20
860,147,157,880,20
860,153,159,880,20
860,153,161,880,20
860,160,155,880,20
860,151,155,880,20
860,151,161,880,20
860,151,156,880,20
860,125,134,880,20
860,140,119,880,20
860,54,58,880,20
860,54,48,880,20
860,228,157,880,20
860,25,45,880,20
860,26,37,880,20
860,79,78,880,20
880,215,223,900,20
880,210,221,900,20
880,213,225,900,20
880,208,223,900,20
880,191,187,900,20
880,142,151,900,20
880,142,155,900,20
880,149,159,900,20
880,158,154,900,20
880,125,134,900,20
880,50,70,900,20
880,52,55,900,20
880,54,48,900,20
880,56,62,900,20
880,69,58,900,20
880,26,37,900,20
880,36,232,900,20
880,22,3,900,20
880,79,78,900,20
880,108,120,900,20
880,179,180,900,20
900,205,223,920,20
900,209,227,920,20
900,210,225,920,20
900,213,225,920,20
900,206,226,920,20
900,148,159,920,20
900,142,155,920,20
900,142,156,920,20
900,146,159,920,20
900,149,153,920,20
900,149,159,920,20
900,125,134,920,20
900,128,106,920,20
900,52,55,920,20
900,54,48,920,20
900,69,58,920,20
900,62,59,920,20
900,237,78,920,20
900,228,157,920,20
900,34,36,920,20
900,39,232,920,20
900,39,47,920,20
900,96,95,920,20
900,79,78,920,20
900,108,120,920,20
900,11,6,920,20
900,145,154,920,20
900,179,180,920,20
920,215,205,940,20
920,215,210,940,20
920,215,225,940,20
920,205,207,940,20
920,210,225,940,20
920,210,222,940,20
920,207,220,940,20
920,186,235,940,20
920,146,159,940,20
920,147,160,940,20
920,147,151,940,20
920,151,157,940,20
920,50,78,940,20
920,52,55,940,20
920,54,48,940,20
920,23,25,940,20
920,23,45,940,20
920,34,32,940,20
920,36,232,940,20
920,39,47,940,20
920,88,92,940,20
920,22,3,940,20
920,20,7,940,20
920,11,7,940,20
920,145,154,940,20
920,179,180,940,20
940,215,205,960,20
940,215,210,960,20
940,215,223,960,20
940,205,223,960,20
940,209,227,960,20
940,210,221,960,20
940,210,225,960,20
940,213,225,960,20
940,208,223,960,20
940,196,187,960,20
940,221,225,960,20
940,216,217,960,20
940,142,159,960,20
940,144,153,960,20
940,160,155,960,20
940,140,127,960,20
940,134,116,960,20
940,52,55,960,20
940,52,65,960,20
940,54,48,960,20
940,69,58,960,20
940,23,45,960,20
940,25,45,960,20
940,34,32,960,20
940,36,32,960,20
940,133,111,960,20
940,79,78,960,20
940,21,15,960,20
940,14,13,960,20
940,111,117,960,20
940,11,7,960,20
940,179,180,960,20
960,205,207,980,20
960,209,227,980,20
960,210,221,980,20
960,210,225,980,20
960,207,220,980,20
960,191,187,980,20
960,221,225,980,20
960,142,147,980,20
960,142,151,980,20
960,147,151,980,20
960,159,151,980,20
960,160,155,980,20
960,135,127,980,20
960,52,69,980,20
960,54,48,980,20
960,69,66,980,20
960,69,57,980,20
960,237,78,980,20
960,23,45,980,20
960,25,45,980,20
960,133,101,980,20
960,79,78,980,20
960,21,15,980,20
960,14,13,980,20
960,117,119,980,20
960,179,180,980,20
980,205,221,1000,20
980,210,221,1000,20
980,210,225,1000,20
980,207,220,1000,20
980,191,187,1000,20
980,186,185,1000,20
980,224,223,1000,20
980,142,158,1000,20
980,142,154,1000,20
980,153,145,1000,20
980,158,154,1000,20
980,160,155,1000,20
980,125,122,1000,20
980,125,104,1000,20
980,125,112,1000,20
980,140,119,1000,20
980,135,132,1000,20
980,50,70,1000,20
980,52,68,1000,20
980,54,59,1000,20
980,161,145,1000,20
980,130,136,1000,20
980,88,92,1000,20
980,122,104,1000,20
980,121,103,1000,20
980,105,103,1000,20
980,79,78,1000,20
980,108,231,1000,20
980,14,13,1000,20
980,11,6,1000,20
980,116,104,1000,20
980,179,180,1000,20
1000,215,223,1020,20
1000,205,221,1020,20
1000,210,225,1020,20
1000,191,187,1020,20
1000,216,217,1020,20
1000,142,150,1020,20
1000,144,156,1020,20
1000,151,152,1020,20
1000,135,132,1020,20
1000,219,222,1020,20
1000,127,115,1020,20
1000,161,145,1020,20
1000,23,44,1020,20
1000,23,45,1020,20
1000,26,37,1020,20
1000,39,47,1020,20
1000,138,103,1020,20
1000,94,76,1020,20
1000,122,112,1020,20
1000,121,105,1020,20
1000,121,103,1020,20
1000,20,2,1020,20
1000,20,9,1020,20
1000,21,15,1020,20
1000,75,91,1020,20
1000,59,70,1020,20
1020,205,210,1040,20
1020,205,221,1040,20
1020,205,225,1040,20
1020,209,227,1040,20
1020,207,220,1040,20
1020,191,187,1040,20
1020,216,217,1040,20
1020,189,202,1040,20
1020,142,155,1040,20
1020,142,152,1040,20
1020,142,156,1040,20
1020,160,155,1040,20
1020,151,152,1040,20
1020,124,136,1040,20
1020,135,132,1040,20
1020,135,127,1040,20
1020,135,233,1040,20
1020,52,68,1040,20
1020,56,48,1040,20
1020,181,173,1040,20
1020,237,81,1040,20
1020,23,45,1040,20
1020,26,37,1040,20
1020,87,94,1040,20
1020,94,77,1040,20
1020,94,71,1040,20
1020,78,95,1040,20
1020,19,18,1040,20
1020,19,17,1040,20
1020,0,18,1040,20
1020,0,12,1040,20
1020,3,11,1040,20
1020,12,11,1040,20
1020,12,7,1040,20
1020,95,91,1040,20
1040,215,205,1060,20
1040,215,210,1060,20
1040,205,210,1060,20
1040,205,225,1060,20
1040,209,227,1060,20
1040,211,206,1060,20
1040,211,226,1060,20
1040,191,187,1060,20
1040,141,159,1060,20
1040,124,137,1060,20
1040,126,117,1060,20
1040,139,138,1060,20
1040,135,132,1060,20
1040,127,130,1060,20
1040,69,58,1060,20
1040,237,77,1060,20
1040,23,25,1060,20
1040,26,37,1060,20
1040,88,92,1060,20
1040,138,103,1060,20
1040,86,78,1060,20
1040,22,3,1060,20
1040,122,112,1060,20
1040,77,76,1060,20
1040,20,7,1060,20
1040,21,4,1060,20
1040,15,4,1060,20
1040,14,4,1060,20
1040,12,11,1060,20
1040,12,6,1060,20
1040,12,5,1060,20
1040,10,6,1060,20
1040,95,91,1060,20
1060,215,223,1080,20
1060,205,221,1080,20
1060,209,227,1080,20
1060,210,225,1080,20
1060,207,220,1080,20
1060,191,187,1080,20
1060,189,202,1080,20
1060,142,150,1080,20
1060,142,151,1080,20
1060,142,145,1080,20
1060,144,141,1080,20
1060,158,154,1080,20
1060,123,138,1080,20
1060,124,131,1080,20
1060,126,101,1080,20
1060,126,115,1080,20
1060,126,117,1080,20
1060,137,127,1080,20
1060,135,132,1080,20
1060,132,136,1080,20
1060,127,113,1080,20
1060,51,61,1080,20
1060,237,94,1080,20
1060,237,73,1080,20
1060,26,37,1080,20
1060,96,95,1080,20
1060,138,105,1080,20
1060,138,103,1080,20
1060,233,133,1080,20
1060,133,101,1080,20
1060,133,231,1080,20
1060,101,109,1080,20
1060,101,115,1080,20
1060,102,111,1080,20
1060,80,71,1080,20
1060,105,103,1080,20
1060,108,115,1080,20
1060,20,7,1080,20
1060,14,4,1080,20
1060,173,180,1080,20
1060,73,76,1080,20
1080,205,221,1100,20
1080,209,227,1100,20
1080,210,225,1100,20
1080,142,151,1100,20
1080,147,155,1100,20
1080,158,152,1100,20
1080,158,154,1100,20
1080,126,106,1100,20
1080,126,109,1100,20
1080,125,104,1100,20
1080,139,105,1100,20
1080,134,136,1100,20
1080,135,132,1100,20
1080,132,136,1100,20
1080,129,111,1100,20
1080,127,130,1100,20
1080,127,138,1100,20
1080,127,233,1100,20
1080,51,49,1100,20
1080,23,25,1100,20
1080,136,115,1100,20
1080,88,72,1100,20
1080,152,154,1100,20
1080,96,75,1100,20
1080,138,99,1100,20
1080,81,78,1100,20
1080,18,9,1100,20
1080,17,11,1100,20
1080,97,103,1100,20
1080,163,180,1100,20
1100,205,221,1120,20
1100,209,227,1120,20
1100,141,228,1120,20
1100,150,147,1120,20
1100,150,151,1120,20
1100,158,154,1120,20
1100,124,136,1120,20
1100,124,98,1120,20
1100,124,115,1120,20
1100,126,109,1120,20
1100,137,120,1120,20
1100,134,104,1120,20
1100,135,136,1120,20
1100,135,98,1120,20
1100,135,121,1120,20
1100,135,115,1120,20
1100,132,136,1120,20
1100,129,138,1120,20
1100,128,121,1120,20
1100,127,233,1120,20
1100,50,70,1120,20
1100,52,68,1120,20
1100,54,48,1120,20
1100,69,58,1120,20
1100,62,67,1120,20
1100,23,25,1120,20
1100,23,44,1120,20
1100,41,47,1120,20
1100,88,72,1120,20
1100,87,94,1120,20
1100,96,75,1120,20
1100,138,122,1120,20
1100,86,95,1120,20
1100,85,75,1120,20
1100,22,3,1120,20
1100,98,121,1120,20
1100,98,103,1120,20
1100,99,122,1120,20
1100,99,111,1120,20
1100,121,103,1120,20
1100,77,90,1120,20
1100,19,7,1120,20
1100,3,16,1120,20
1100,13,5,1120,20
1100,73,93,1120,20
1100,73,82,1120,20
1120,205,221,1140,20
1120,209,227,1140,20
1120,211,206,1140,20
1120,211,226,1140,20
1120,208,223,1140,20
1120,158,154,1140,20
1120,123,120,1140,20
1120,125,134,1140,20
1120,125,113,1140,20
1120,139,133,1140,20
1120,137,108,1140,20
1120,134,104,1140,20
1120,134,113,1140,20
1120,135,132,1140,20
1120,135,98,1140,20
1120,132,136,1140,20
1120,129,127,1140,20
1120,129,99,1140,20
1120,128,103,1140,20
1120,127,122,1140,20
1120,127,111,1140,20
1120,54,48,1140,20
1120,56,62,1140,20
1120,69,58,1140,20
1120,62,234,1140,20
1120,62,67,1140,20
1120,66,68,1140,20
1120,41,47,1140,20
1120,130,100,1140,20
1120,130,112,1140,20
1120,136,121,1140,20
1120,88,72,1140,20
1120,138,122,1140,20
1120,233,108,1140,20
1120,22,9,1140,20
1120,94,73,1140,20
1120,98,115,1140,20
1120,121,103,1140,20
1120,109,120,1140,20
1120,109,116,1140,20
1120,120,116,1140,20
1120,19,7,1140,20
1120,20,8,1140,20
1120,0,2,1140,20
1120,107,103,1140,20
1120,3,5,1140,20
1120,15,14,1140,20
1120,15,5,1140,20
1120,12,6,1140,20
1120,11,10,1140,20
1120,9,8,1140,20
1120,100,112,1140,20
1140,215,210,1160,20
1140,205,221,1160,20
1140,209,227,1160,20
1140,211,226,1160,20
1140,213,216,1160,20
1140,158,154,1160,20
1140,125,134,1160,20
1140,125,104,1160,20
1140,125,113,1160,20
1140,139,117,1160,20
1140,134,113,1160,20
1140,129,127,1160,20
1140,127,122,1160,20
1140,50,70,1160,20
1140,53,61,1160,20
1140,56,62,1160,20
1140,62,60,1160,20
1140,26,37,1160,20
1140,26,38,1160,20
1140,130,100,1160,20
1140,87,94,1160,20
1140,233,133,1160,20
1140,133,231,1160,20
1140,106,108,1160,20
1140,108,116,1160,20
1140,77,90,1160,20
1140,0,2,1160,20
1140,0,14,1160,20
1140,21,12,1160,20
1140,18,14,1160,20
1140,18,9,1160,20
1140,14,9,1160,20
1140,14,7,1160,20
1140,11,10,1160,20
1140,9,7,1160,20
1140,173,162,1160,20
1140,100,112,1160,20
1160,215,223,1180,20
1160,205,221,1180,20
1160,209,227,1180,20
1160,211,206,1180,20
1160,211,226,1180,20
1160,212,217,1180,20
1160,207,221,1180,20
1160,208,223,1180,20
1160,221,223,1180,20
1160,229,163,1180,20
1160,158,154,1180,20
1160,139,134,1180,20
1160,139,110,1180,20
1160,137,120,1180,20
1160,134,101,1180,20
1160,132,136,1180,20
1160,131,231,1180,20
1160,129,138,1180,20
1160,129,100,1180,20
1160,127,111,1180,20
1160,50,70,1180,20
1160,52,68,1180,20
1160,53,61,1180,20
1160,62,60,1180,20
1160,26,37,1180,20
1160,138,112,1180,20
1160,86,74,1180,20
1160,133,231,1180,20
1160,99,111,1180,20
1160,105,231,1180,20
1160,19,18,1180,20
1160,0,2,1180,20
1160,2,9,1180,20
1160,2,6,1180,20
1160,111,112,1180,20
1160,11,10,1180,20
1160,11,5,1180,20
1160,100,112,1180,20
1180,215,205,1200,20
1180,215,223,1200,20
1180,205,221,1200,20
1180,209,227,1200,20
1180,211,226,1200,20
1180,212,217,1200,20
1180,146,160,1200,20
1180,158,154,1200,20
1180,126,120,1200,20
1180,125,134,1200,20
1180,125,231,1200,20
1180,139,134,1200,20
1180,139,104,1200,20
1180,134,117,1200,20
1180,131,231,1200,20
1180,50,70,1200,20
1180,52,68,1200,20
1180,56,60,1200,20
1180,23,44,1200,20
1180,24,31,1200,20
1180,26,37,1200,20
1180,28,37,1200,20
1180,88,72,1200,20
1180,87,94,1200,20
1180,96,95,1200,20
1180,86,74,1200,20
1180,133,101,1200,20
1180,133,104,1200,20
1180,101,104,1200,20
1180,102,120,1200,20
1180,105,231,1200,20
1180,232,47,1200,20
1180,77,76,1200,20
1180,11,10,1200,20
1180,170,167,1200,20
1180,175,180,1200,20
1180,100,112,1200,20
1200,215,223,1220,20
1200,215,222,1220,20
1200,205,221,1220,20
1200,209,227,1220,20
1200,211,206,1220,20
1200,211,226,1220,20
1200,212,217,1220,20
1200,223,236,1220,20
1200,197,235,1220,20
1200,142,158,1220,20
1200,142,154,1220,20
1200,158,154,1220,20
1200,123,126,1220,20
1200,126,109,1220,20
1200,134,101,1220,20
1200,134,117,1220,20
1200,50,70,1220,20
1200,52,68,1220,20
1200,54,48,1220,20
1200,69,234,1220,20
1200,62,234,1220,20
1200,62,60,1220,20
1200,24,31,1220,20
1200,26,37,1220,20
1200,30,41,1220,20
1200,30,232,1220,20
1200,87,94,1220,20
1200,138,112,1220,20
1200,133,231,1220,20
1200,99,111,1220,20
1200,102,120,1220,20
1200,77,76,1220,20
1200,20,7,1220,20
1200,21,15,1220,20
1200,170,167,1220,20
1200,89,93,1220,20
1220,215,223,1240,20
1220,205,221,1240,20
1220,209,227,1240,20
1220,210,225,1240,20
1220,211,206,1240,20
1220,158,154,1240,20
1220,126,109,1240,20
1220,125,101,1240,20
1220,127,112,1240,20
1220,50,70,1240,20
1220,52,68,1240,20
1220,69,234,1240,20
1220,43,37,1240,20
1220,24,31,1240,20
1220,26,31,1240,20
1220,41,47,1240,20
1220,32,232,1240,20
1220,133,231,1240,20
1220,94,76,1240,20
1220,99,111,1240,20
1220,232,47,1240,20
1220,77,76,1240,20
1220,20,7,1240,20
1220,111,112,1240,20
1240,215,205,1260,20
1240,215,223,1260,20
1240,205,221,1260,20
1240,209,227,1260,20
1240,210,225,1260,20
1240,185,195,1260,20
1240,146,160,1260,20
1240,158,154,1260,20
1240,129,138,1260,20
1240,52,68,1260,20
1240,54,48,1260,20
1240,24,31,1260,20
1240,233,105,1260,20
1240,99,111,1260,20
1240,19,12,1260,20
1240,11,10,1260,20
1240,170,167,1260,20
1240,234,60,1260,20
1260,215,205,1280,20
1260,215,221,1280,20
1260,205,221,1280,20
1260,209,227,1280,20
1260,210,225,1280,20
1260,211,226,1280,20
1260,213,225,1280,20
1260,208,223,1280,20
1260,206,226,1280,20
1260,186,184,1280,20
1260,190,193,1280,20
1260,224,223,1280,20
1260,126,120,1280,20
1260,50,70,1280,20
1260,52,68,1280,20
1260,54,48,1280,20
1260,23,32,1280,20
1260,24,31,1280,20
1260,26,37,1280,20
1260,94,76,1280,20
1260,99,111,1280,20
1260,102,108,1280,20
1260,77,76,1280,20
1260,230,17,1280,20
1260,29,46,1280,20
1260,21,15,1280,20
1260,14,13,1280,20
1260,11,10,1280,20
1260,234,60,1280,20
1280,205,221,1300,20
1280,205,220,1300,20
1280,209,227,1300,20
1280,210,223,1300,20
1280,207,221,1300,20
1280,207,220,1300,20
1280,213,225,1300,20
1280,186,184,1300,20
1280,190,193,1300,20
1280,225,223,1300,20
1280,126,120,1300,20
1280,52,68,1300,20
1280,54,48,1300,20
1280,23,32,1300,20
1280,24,31,1300,20
1280,233,105,1300,20
1280,94,76,1300,20
1280,102,108,1300,20
1280,108,120,1300,20
1280,19,12,1300,20
1280,230,15,1300,20
1280,11,10,1300,20
1280,170,167,1300,20
1280,234,60,1300,20
1300,215,210,1320,20
1300,215,223,1320,20
1300,205,221,1320,20
1300,205,223,1320,20
1300,209,227,1320,20
1300,210,223,1320,20
1300,207,220,1320,20
1300,213,216,1320,20
1300,194,202,1320,20
1300,189,202,1320,20
1300,195,193,1320,20
1300,129,138,1320,20
1300,127,111,1320,20
1300,50,70,1320,20
1300,54,48,1320,20
1300,69,58,1320,20
1300,23,25,1320,20
1300,23,44,1320,20
1300,24,31,1320,20
1300,24,232,1320,20
1300,25,44,1320,20
1300,31,232,1320,20
1300,130,99,1320,20
1300,88,72,1320,20
1300,94,73,1320,20
1300,81,91,1320,20
1300,99,111,1320,20
1300,157,145,1320,20
1300,77,76,1320,20
1300,20,7,1320,20
1300,2,18,1320,20
1300,2,9,1320,20
1300,11,10,1320,20
1300,9,6,1320,20
1300,73,84,1320,20
1320,215,210,1340,20
1320,215,207,1340,20
1320,215,223,1340,20
1320,205,207,1340,20
1320,210,225,1340,20
1320,207,220,1340,20
1320,191,189,1340,20
1320,186,195,1340,20
1320,186,204,1340,20
1320,195,204,1340,20
1320,126,109,1340,20
1320,52,68,1340,20
1320,69,66,1340,20
1320,69,60,1340,20
1320,43,37,1340,20
1320,23,25,1340,20
1320,24,31,1340,20
1320,24,232,1340,20
1320,25,45,1340,20
1320,31,232,1340,20
1320,42,46,1340,20
1320,130,138,1340,20
1320,233,105,1340,20
1320,81,91,1340,20
1320,157,145,1340,20
1320,232,47,1340,20
1320,77,76,1340,20
1320,15,7,1340,20
1320,11,10,1340,20
1320,234,60,1340,20
1340,215,223,1360,20
1340,205,221,1360,20
1340,207,220,1360,20
1340,213,216,1360,20
1340,186,195,1360,20
1340,186,204,1360,20
1340,221,225,1360,20
1340,199,235,1360,20
1340,126,109,1360,20
1340,126,120,1360,20
1340,50,70,1360,20
1340,52,68,1360,20
1340,53,61,1360,20
1340,54,48,1360,20
1340,237,71,1360,20
1340,43,37,1360,20
1340,23,25,1360,20
1340,23,232,1360,20
1340,24,31,1360,20
1340,25,232,1360,20
1340,26,37,1360,20
1340,22,3,1360,20
1340,94,76,1360,20
1340,81,91,1360,20
1340,157,145,1360,20
1340,232,45,1360,20
1340,9,6,1360,20
1340,170,167,1360,20
1340,169,176,1360,20
1340,169,163,1360,20
1360,215,210,1380,20
1360,215,223,1380,20
1360,209,227,1380,20
1360,210,225,1380,20
1360,207,221,1380,20
1360,206,221,1380,20
1360,206,225,1380,20
1360,186,185,1380,20
1360,186,197,1380,20
1360,189,203,1380,20
1360,225,223,1380,20
1360,229,166,1380,20
1360,129,138,1380,20
1360,127,130,1380,20
1360,127,111,1380,20
1360,50,70,1380,20
1360,51,57,1380,20
1360,52,69,1380,20
1360,54,48,1380,20
1360,69,68,1380,20
1360,40,30,1380,20
1360,23,25,1380,20
1360,24,31,1380,20
1360,26,37,1380,20
1360,42,46,1380,20
1360,130,138,1380,20
1360,133,108,1380,20
1360,94,76,1380,20
1360,81,91,1380,20
1360,102,108,1380,20
1360,3,16,1380,20
1360,9,6,1380,20
1360,170,162,1380,20
1360,172,167,1380,20
1360,169,177,1380,20
1360,171,177,1380,20
1360,234,57,1380,20
1380,215,223,1400,20
1380,209,227,1400,20
1380,210,225,1400,20
1380,211,226,1400,20
1380,207,221,1400,20
1380,207,220,1400,20
1380,206,226,1400,20
1380,186,185,1400,20
1380,186,204,1400,20
1380,127,112,1400,20
1380,50,70,1400,20
1380,54,48,1400,20
1380,26,38,1400,20
1380,42,36,1400,20
1380,41,39,1400,20
1380,39,232,1400,20
1380,39,47,1400,20
1380,87,94,1400,20
1380,22,10,1400,20
1380,94,73,1400,20
1380,81,91,1400,20
1380,157,145,1400,20
1380,108,120,1400,20
1380,19,12,1400,20
1380,2,10,1400,20
1380,13,8,1400,20
1380,11,10,1400,20
1380,9,6,1400,20
1380,166,173,1400,20
1380,172,167,1400,20
1400,209,227,1420,20
1400,210,225,1420,20
1400,212,217,1420,20
1400,213,216,1420,20
1400,196,194,1420,20
1400,188,200,1420,20
1400,186,235,1420,20
1400,225,223,1420,20
1400,52,55,1420,20
1400,52,59,1420,20
1400,40,30,1420,20
1400,23,25,1420,20
1400,23,44,1420,20
1400,28,37,1420,20
1400,130,138,1420,20
1400,87,94,1420,20
1400,19,12,1420,20
1400,21,15,1420,20
1420,215,210,1440,20
1420,215,223,1440,20
1420,209,227,1440,20
1420,210,225,1440,20
1420,224,223,1440,20
1420,51,69,1440,20
1420,53,61,1440,20
1420,56,62,1440,20
1420,69,58,1440,20
1420,69,70,1440,20
1420,237,82,1440,20
1420,23,25,1440,20
1420,28,37,1440,20
1420,42,46,1440,20
1420,35,45,1440,20
1420,36,39,1440,20
1420,86,78,1440,20
1420,157,145,1440,20
1420,19,12,1440,20
1420,21,15,1440,20
1420,44,45,1440,20
1420,11,10,1440,20
1440,215,223,1460,20
1440,205,217,1460,20
1440,210,221,1460,20
1440,210,225,1460,20
1440,212,217,1460,20
1440,213,216,1460,20
1440,206,223,1460,20
1440,186,197,1460,20
1440,126,116,1460,20
1440,50,70,1460,20
1440,52,58,1460,20
1440,52,70,1460,20
1440,54,48,1460,20
1440,58,66,1460,20
1440,66,57,1460,20
1440,26,37,1460,20
1440,42,46,1460,20
1440,87,94,1460,20
1440,22,0,1460,20
1440,22,10,1460,20
1440,157,145,1460,20
1440,19,12,1460,20
1440,0,16,1460,20
1440,2,9,1460,20
1440,3,16,1460,20
1440,21,15,1460,20
1440,234,57,1460,20
1460,215,210,1480,20
1460,215,223,1480,20
1460,205,217,1480,20
1460,210,221,1480,20
1460,210,225,1480,20
